id,status,runtime,heavy_length,light_length,global_pLDDT,VH_pLDDT,VL_pLDDT,CH1_pLDDT,CL_pLDDT,severe_clash_count,heavy_light_disulfide_distance,file_path,SHA256,notes
ADI-47304,ok,22.39803838636726,221,221,86.87647058823528,88.08186440677966,88.2486842105263,83.9809708737864,86.87242990654205,0,2.675331381343253,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47304.pdb,196994f4df855ebc2f247386640f3247c98cde4a6f04fe20476f6c04e6562d2c,
ADI-47112,ok,21.918163999915123,224,214,85.56824200913242,87.8890082644628,86.11416666666668,82.45330097087377,85.38962264150946,0,3.649379536304768,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47112.pdb,266086c38b00ff1f5d0977a9139d92d02d0bec21e15e81087a562f7ada162356,
ADI-47113,ok,38.24993214569986,222,215,88.03862700228834,90.28731092436976,90.27962962962964,84.1416504854369,87.02710280373832,0,2.85685526409722,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47113.pdb,f9a56ef0429b91c11f08fee432ee5d38532ead25d2e3d5704f35cf95391a1f8f,
ADI-47224,ok,25.522954255342484,224,220,87.65551801801803,87.31876033057851,91.29115044247789,84.58514563106799,87.15242990654208,0,2.7999332134892074,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47224.pdb,e1cb2393a42be3424ea700c90023a0a6fc731707da90816a030446c77810d9a0,
ADI-47225,ok,22.02898958977312,223,216,85.00143507972665,85.21033333333334,86.78709090909089,82.37446601941745,85.46452830188679,0,2.9055046033348475,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47225.pdb,438ae7ef7f3dabb3919c9244318cd5261220f4706f9ed6c3011fab3d9b036ce3,
ADI-45429,ok,22.39041152689606,228,214,87.48705882352941,87.62752000000002,90.43261682242992,84.62368932038835,87.13373831775701,0,2.682065249019866,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45429.pdb,72ad3d78c6b544fa50e636027862049daf8ce17d611527e8eacaa8ff1af6d2ca,
ADI-47119,ok,22.55710587836802,228,216,83.97204954954954,83.77240000000002,85.89572727272729,81.30320388349514,84.80452830188678,0,2.9930541258052776,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47119.pdb,be9fd906da49e0dd78cb8357589b608f25b005719aa7ae62200b2b95f649e6c3,
ADI-47308,ok,33.611668054014444,229,214,86.80446952595938,86.03888888888888,90.31121495327102,84.18213592233008,86.72355140186914,0,2.932031718791595,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47308.pdb,c338b4bf745fbd1799b7e3ca568ed90f168aebd953427018ec7f6b3fdeec7fec,
ADI-47121,ok,27.353542575612664,221,218,85.43747152619589,89.0620338983051,84.39428571428572,82.3935922330097,85.46254716981133,0,3.269655792281505,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47121.pdb,cf1e46516eaf0786cae189e6f3e75a0ca84df6f2e461614ad15635aa3d866583,
ADI-47122,ok,22.67347217071801,226,219,86.70932584269661,87.09373983739837,89.15098214285715,83.79844660194175,86.51373831775702,0,2.6140573826907474,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47122.pdb,4fd0f64d18d46178d7b7c84834fe2eab8bbce7b4f4c240666a8a8198273e9e98,
ADI-47311,ok,21.754382299259305,220,216,85.37321100917431,88.65991452991454,84.90200000000002,82.32582524271847,85.19556603773586,0,3.151358119922266,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47311.pdb,a11adfc9868b1e86accfaecc334874bf7d0b8699492c35e4e770dfb1be1d9255,
ADI-47123,ok,22.021739189513028,225,214,87.25797266514806,86.59762295081968,90.93439252336448,84.42572815533981,87.06084112149533,0,2.445630184635444,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47123.pdb,64a87217075513d56965921d0c0e4d78bb937abed6f2762e45aeef6c80eb4e9e,
ADI-47231,ok,22.20675793942064,224,217,85.98839002267574,88.40561983471076,86.78504504504504,82.66854368932042,85.62075471698114,0,3.516865365634573,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47231.pdb,689b193a84c2eb1e2c51f763cdcc4fd365f9735e4d6d3fb07a12eee83e37299b,
ADI-47232,ok,29.53330506663769,237,215,85.43612831858407,83.1973880597015,88.4924074074074,83.88650485436892,86.64663551401867,0,2.6740944261562647,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47232.pdb,579ef911bd4d72e1a165df4850bf91acff4607826c4757d0fd819929721acfa4,
ADI-47258,ok,38.69887534622103,229,220,84.70216035634745,84.1886507936508,86.51938053097345,82.39359223300971,85.61,0,2.669723206626485,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47258.pdb,e96faee22e114c2a9e9dd4c1017b14d5e3a220a7b09077b2a18864319de05630,
ADI-46677,ok,21.541323504410684,221,214,88.4752183908046,90.86686440677964,90.61196261682242,84.88660194174756,87.15542056074764,0,2.817406786390633,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46677.pdb,941b1185aaa76a9e08fdd6b9e5ce80a2c15a05851e3c579c8c739341b1b1aff8,
ADI-45491,ok,22.374898276291788,223,220,87.58546275395034,87.21866666666668,90.97513274336283,84.48504854368933,87.40158878504671,0,2.761727901151741,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45491.pdb,7f9a5970cb5397339c0274a5ad66f99edfed6cc718228360ddb9fa780ec2c9df,
ADI-47313,ok,21.76175931282341,223,214,87.49306636155606,87.49800000000002,89.96906542056074,85.11786407766989,87.29794392523365,0,2.6509990569594697,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47313.pdb,871e2c43b8a9434d5abd64436dcfe6c84e93e1f353c2684ba513ae5762049837,
ADI-45373,ok,22.123185086995363,225,215,87.83197727272727,89.71540983606556,89.76138888888889,84.32126213592231,87.11654205607479,0,2.742605513011304,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45373.pdb,8f97fb7d4602746c6ec0e247bff98aea30f07f0e1e4326b4fa4e31f8e4936669,
ADI-47132,ok,35.68081157747656,220,214,87.05603686635943,88.0113675213675,88.3377570093458,84.62106796116504,87.07364485981307,0,2.7767018205057603,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47132.pdb,67cc0854826d65e31a7a877fdb3aff5abda296094163d4dd6d0b56b2144327b0,
ADI-47237,ok,23.615116302855316,229,218,84.5382774049217,85.47920634920634,85.03982142857144,82.15271844660195,85.20792452830187,0,3.4343495745191697,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47237.pdb,6bd4e9a97a2646bddb2ae9cde734307c7c2ed3e1500d5cde33f6bf3eef66c39b,
ADI-47238,ok,23.06149801891297,230,219,86.22924276169263,84.86826771653543,89.14339285714286,84.03116504854371,86.91018691588786,0,2.5942694540082,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47238.pdb,eae23400ba043b3b435f939bf9bb6582d117202b6a0ffcdd437f0db47f55f7b1,
ADI-47135,ok,23.188409132882956,234,216,82.67106666666666,82.66526717557251,82.8951818181818,81.0755339805825,83.99603773584906,0,3.3974393298482903,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47135.pdb,3b612a975b38456d1a72299bea0147253f6b36ab1111162493092443bab8b648,
ADI-47243,ok,22.38893024343997,229,213,85.97613122171946,84.46555555555555,88.36584905660376,84.34699029126213,86.95579439252334,0,2.7070014776501323,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47243.pdb,b8ccd91d471dfe494799ae382a4065c0e1b66a65ddf4ab5d3596b924da41615c,
ADI-45375,ok,22.658520637080077,229,216,84.72119101123597,86.28007936507937,85.71699999999997,81.64300970873786,84.82584905660376,0,3.5543791300310104,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45375.pdb,fa8d82fda2379c110ae9dc6bc6b25482da296ce4a5e44a55c3705e9bb27ff306,
ADI-47244,ok,22.76446797698736,233,214,84.77738255033556,82.04423076923077,87.45897196261681,83.67893203883496,86.47383177570094,0,3.126762542950776,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47244.pdb,2cb40cd687b5b02f969cfedf482d74702d55e6ca3b73cf5ba6bf9538cfb5e757,
ADI-47247,ok,38.951761345379055,224,214,88.18942922374428,90.01925619834711,90.618785046729,84.7393203883495,87.01196261682242,0,2.676566083622821,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47247.pdb,57209add371da26fa81a811893c6f2a1b581ce0397dbcc2b82a4753935b5ed04,
ADI-47140,ok,28.55282239243388,229,219,84.34622767857142,80.42698412698415,87.95321428571428,83.29834951456314,86.19457943925234,0,2.85227786163971,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47140.pdb,247758bbf520bcc2b6cece232c1585fd42b55f2260f0954b614c0d782f2b0b23,
ADI-47317,ok,22.56837956048548,228,216,83.60121621621622,86.15776000000002,82.06381818181819,81.38514563106796,84.33518867924529,0,3.734401156812159,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47317.pdb,d2b151bd0eb9b6963d0d679a2370861cf9d5e43411b8f0634ec78451cda438e4,
ADI-45448,ok,22.11898200213909,222,218,85.44552272727273,87.63764705882355,85.35642857142857,82.91213592233008,85.54037735849056,0,3.1041709038002407,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45448.pdb,d6dbd4d575258ada82ebcbb7c591897a2ce149a299cee78e8e510fa7f75d4369,
ADI-47143,ok,23.00968499202281,234,214,86.09794642857143,84.9975572519084,89.357476635514,83.88436893203884,86.31644859813085,0,2.586728049099865,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47143.pdb,3c93b22ee3763afb79e72c4a1647a3fda75259945f143e1e5b372881aee16429,
ADI-45382,ok,33.15470439102501,232,216,87.40100446428572,87.10806201550386,90.13550458715596,84.86708737864076,87.40775700934579,0,2.802677469849145,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45382.pdb,d6430e913a28d378b2591beb7af2b10866e0648df98cb465e8d923bd249da835,
ADI-47253,ok,28.0498787779361,224,214,87.80901826484018,88.46181818181817,91.08439252336449,84.22601941747571,87.24448598130843,0,2.730557818468599,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47253.pdb,1cd745a1585ad51ba4a953fbfec4327854059c4b359a44d59dac9c10f2d80966,
ADI-47256,ok,23.19510584883392,224,226,82.60202222222222,84.34801652892561,78.76391666666667,82.1183495145631,85.42396226415094,0,2.9832891244396675,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47256.pdb,4eb33f84492f6ee63af9500655b1b6bb239936654cdd8f8018efe5f7092eda03,
ADI-47166,ok,22.782248137518764,231,216,82.79836689038031,80.905078125,85.081,81.18640776699029,84.28216981132074,0,3.1265031584823317,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47166.pdb,7ebbb7ac436eded0dc3d4757e2675e475c3e5bd00dc9596bc610509f7303efb5,
ADI-45428,ok,23.07038855273277,232,217,85.47369710467707,86.11248062015504,87.9743243243243,82.22106796116503,85.23830188679246,0,3.33248090767224,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45428.pdb,c50927143bf637a390833e7b864be195836275fb048d6a828f4e30d0e4780262,
ADI-47149,ok,22.76681430917233,227,219,86.15217488789237,85.82443548387097,88.41330357142859,83.81932038834954,86.41084112149532,0,2.7000596289711813,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47149.pdb,6b9ed1f59890771d560f8dc40b9d35add2bf55ccff3651177464f94896deaa16,
ADI-47151,ok,29.30994519777596,225,216,84.97929705215418,87.05852459016393,84.89281818181817,82.42,85.16283018867925,0,3.3563644021470607,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47151.pdb,36260a07fc7d4a161cb67178cda84122a1993558c607f87574b6b41b2fa81a45,
ADI-47152,ok,35.05317582562566,225,216,84.12714285714286,84.55483606557377,84.07645454545458,82.51495145631068,85.25405660377358,0,3.3235965459122747,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47152.pdb,6d980cb8723801508b06a6fdcfb47010470b77a197c21fe74a36ea74f028b6e7,
ADI-47259,ok,22.731175122782588,227,219,86.47430493273542,87.31911290322581,86.90285714285713,84.54427184466019,86.90457943925234,0,2.694507190563797,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47259.pdb,14761450ac638b3d76107a89c9486eabafa500910dd073976a7df72a8b0deba7,
ADI-47260,ok,23.619769362732768,240,214,84.49449339207048,80.82948905109488,88.72140186915887,83.18145631067962,86.2241121495327,0,2.6641630956080724,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47260.pdb,bdd884825e3a738ba61f0b7d036d3e8a23683f329e16920d9e0bffc58c2431fd,
ADI-47261,ok,21.729874577373263,223,213,87.28630733944955,88.41491666666667,89.60273584905661,84.30233009708735,86.59822429906542,0,2.782230939372214,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47261.pdb,7a54019671f9279d97313ad762f0300aa2ac34db31db140932aae34d9aabcf74,
ADI-47155,ok,23.44361069239676,223,214,87.62391304347827,88.63866666666667,89.93953271028036,84.39233009708738,87.28102803738318,0,2.791279455733517,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47155.pdb,2ea5bb532ce0e45875dff9a541abec3c49284d0e81c81c4951e0303cb28a7be7,
ADI-47153,ok,37.07744433172047,226,216,82.79701357466062,81.65788617886177,82.6670909090909,81.81990291262134,85.20311320754719,0,3.3017634682090726,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47153.pdb,e524cb4fe75d3f237344fb7e5af5c5b59c078cf649749c9bb6b30ec594c9463c,
ADI-47158,ok,22.665143767371774,229,216,84.15375280898876,81.74603174603173,85.99311926605506,83.31912621359223,85.91869158878504,0,2.718891134267792,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47158.pdb,2492fcc4e3f11412b2a87dde36fa86091d295aee06edf726130c0b9bdaf07082,
ADI-45438,ok,22.209103972651064,227,214,85.6918820861678,84.83596774193546,88.22093457943926,83.44067961165047,86.32177570093458,0,2.711595471304671,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45438.pdb,84b4a867f29715706b761d373eaa222be9d3f6f2b4cd9cfd84e40a07f06d6c90,
ADI-47161,ok,22.773815143853422,228,219,86.20814317673378,85.69408,88.91214285714285,83.46737864077672,86.61663551401868,0,2.6749403731672223,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47161.pdb,01cc8154202be924cc8975b0ce6cbb2c3300d0af38c0f807c6f7e8e42d26aeef,
ADI-38498,ok,22.5605105496943,230,214,84.91943693693693,85.71535433070866,86.59277777777778,81.9891262135922,85.10830188679245,0,3.1167154185135364,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-38498.pdb,706f35c06ad7d36d25a0a3af2ec9f915a4c122fd599df8fde44a9ff0ee0a39b9,
ADI-38500,ok,22.22574057150632,225,216,85.68446712018141,88.69500000000001,85.72763636363638,82.56097087378642,85.20981132075471,0,3.605947309653872,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-38500.pdb,c1479f88c9c27c281060e772a2d27222e39d5928490b8b1b67bfab45139ee663,
ADI-38499,ok,36.11323270667344,221,217,84.98356164383563,86.74415254237286,85.54441441441445,82.18038834951456,85.16018867924528,0,3.618169979423303,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-38499.pdb,7e623f323f1c0904ca4edfd472495d31950e53d7ddfd2d4681b95edb733ce3cc,
ADI-45397,ok,27.230717333965003,220,216,86.84213302752293,90.937094017094,87.25000000000001,82.71262135922329,85.9116037735849,0,3.3312961441456967,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45397.pdb,2030fe28af939785410e30fd4655f6a4483cd9d25a52ec94e70874025789eacd,
ADI-45456,ok,22.12287992797792,226,214,87.61247727272726,88.44317073170734,89.70598130841122,84.48174757281556,87.5777570093458,0,3.0110405178276825,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45456.pdb,b4b0ea71caa1e4b86fa2687722219ca25f88c3d22438887bd8a469f6d2fc5282,
ADI-45455,ok,22.376512705348432,226,216,87.7887330316742,90.48430894308945,89.36311926605505,84.124854368932,86.61317757009347,0,2.9341215039599158,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45455.pdb,327ed68c13442ad0e70d85de1d95ca63a9004090da3447c8d4164e1fcbdf39bd,
ADI-45450,ok,21.920051155611876,222,216,86.82627853881279,87.68184873949576,88.52311926605505,84.27669902912623,86.60046728971965,0,2.7115034574936474,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45450.pdb,d9898e8cb0fc84a958d46d589c706594d2de8219d3338942352f5d24afd0e134,
ADI-45465,ok,29.126665716059502,223,216,86.58512528473804,87.9915,88.88881818181818,82.90815533980582,86.17528301886793,0,3.1284772653800768,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45465.pdb,8a4ffcdd33e9f83a319b75cef98c3dca129eb9c7b62e0edc188fad581551ec05,
ADI-45464,ok,31.74918810930103,223,214,88.5720823798627,90.17716666666664,90.74644859813084,85.35233009708739,87.6970093457944,0,2.737945580175033,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45464.pdb,6fb650c916d00b10cb0bccc1088927c6222e1266440f8315a2d05e1098f47428,
ADI-46692,ok,21.797701050527397,224,213,88.39029748283752,90.4686776859504,90.68283018867923,84.51252427184467,87.50168224299064,0,2.60792944689844,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46692.pdb,11f5b857ceb4dc2dca52558a270a0f963006a892d04807455ce4d74ae9113f2c,
ADI-45390,ok,21.946444888599217,222,216,85.85821917808221,90.74798319327734,84.60281818181818,82.1052427184466,85.31830188679245,0,3.4615688639690525,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45390.pdb,caa0adbad57ddb59c21d31bf6d0030746245221ec4d22f9d9189a03f962e7dd4,
ADI-45395,ok,22.08983347006142,225,215,87.4198409090909,88.06770491803279,90.47398148148147,84.72504854368934,86.19252336448596,0,2.801518159855474,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45395.pdb,9b62e4ad2036ef9c1c7ad0ea11d6dad5b4c0648efcf720c6901845de78e51ff2,
ADI-46690,ok,21.114151511341333,217,214,88.02058004640371,90.61929824561405,88.92121495327102,84.73747572815535,87.51158878504674,0,3.0496125983475357,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46690.pdb,c2690538144d8369c9c1c0dc4ececfae2de1d73e3eb8373ec90143f973a579c6,
ADI-45393,ok,22.20828967448324,226,215,87.28396825396824,86.84276422764228,90.41351851851852,84.68300970873788,87.13607476635514,0,2.8060602274363253,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45393.pdb,80ec04ef68bb778fa8ffebea91c66dfbe647e3ab0885b36271953f7138d81899,
ADI-46685,ok,38.56494830921292,226,215,87.55458049886623,89.10016260162601,89.4348148148148,84.39747572815536,86.91915887850467,0,2.6306312930549582,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46685.pdb,3e49cf04183ebba6d9682858469eeb1361722316309e08ec1f2f8db4c9bd44fe,
ADI-45460,ok,23.80381655599922,225,217,84.7966742081448,88.40737704918034,82.42729729729729,82.41407766990292,85.4372641509434,0,3.0020079946595737,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45460.pdb,03ff4f6ec03b284a63f745f43598dd443ab04f27b017b7ef498bee5bc9ca23dd,
ADI-45389,ok,21.75992415007204,220,216,86.2408256880734,90.10350427350429,86.59409090909091,82.61621359223301,85.1327358490566,0,2.726426782438875,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45389.pdb,5f5996d51819d459cfe9006930c7b382f8694f5a7a3a7996c70969b081052d34,
ADI-46689,ok,21.347739320248365,219,214,88.34993071593534,92.45,89.11345794392523,84.39718446601944,86.94644859813084,0,2.814232399785063,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46689.pdb,b9e8515b8b14167a7de71e10035ebac611e0965c5651ab29a5e02e213c1b5a5f,
ADI-45459,ok,21.80013740621507,221,216,85.69729977116705,89.51186440677964,84.02972727272726,82.95504854368932,85.84603773584904,0,3.392438798268879,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45459.pdb,6fc77a20e31fe138c65badf0f3acbf1fbb80d44320e580f72ce384251a3d02a5,
ADI-45463,ok,33.03187631536275,223,217,86.23938636363637,88.07516666666668,87.8692792792793,82.70126213592235,85.89235849056604,0,2.87150657321205,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45463.pdb,3d2bc26f09e2481425ceca1d3e7b0b75a9ac925a0e808ae45ed1a41a8ef3523f,
ADI-45470,ok,27.98736281041056,223,216,84.83514806378132,87.92658333333334,83.77900000000001,82.06,85.12801886792452,0,3.446885405695989,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45470.pdb,08724263a18584de1a4f412d02b35af15c537fa4c681a9f181f1b500e6d69712,
ADI-47295,ok,22.12138376384973,225,215,85.81127272727272,88.30237704918034,86.0281651376147,82.85495145631067,85.59377358490565,0,3.384729974458819,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47295.pdb,3e2b24c3274173f2f4d0e6018c008afb056ba4b6d83799e8bdc1049fb72267a8,
ADI-45452,ok,21.79404091089964,223,214,87.73464530892447,89.596,88.86785046728973,84.52242718446603,87.60607476635515,0,3.0143340889821757,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45452.pdb,11c9a2bf3a5f116d1242d31ded622af63146cd025583e2078a845580ba819b7d,
ADI-45454,ok,22.654364436864853,225,220,87.3707415730337,87.95327868852459,90.02336283185842,84.08126213592232,87.07168224299066,0,2.7156146633865417,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45454.pdb,6770ecf3c1d096042fdf98efaa5fc8a5c34873ee1eeba3ad15b6e27cf655604e,
ADI-45388,ok,22.5605524526909,225,219,87.66457207207208,88.3031967213115,90.09214285714286,84.38815533980582,87.54934579439254,0,2.7811842801224085,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45388.pdb,2a44607fddcb7a996ce617b08ecec434cdff86d99af016c23dc00b330a36a6f3,
ADI-47205,ok,27.402983869425952,229,214,87.68920993227991,86.94087301587302,90.3240186915888,85.46776699029125,88.07401869158876,0,2.801884009019645,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47205.pdb,3be70c2a01cff165d4c157a950f2aa92cc8c94147d16cd2ee019206d29090cdf,
ADI-46695,ok,36.75445632264018,223,214,88.73924485125859,90.549,91.4826168224299,84.94844660194175,87.61532710280376,0,2.8449848857243527,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46695.pdb,c239096bf953863714b208129d5ea9e143abd688d88adee1253e2301d7286a25,
ADI-46684,ok,23.03611330036074,232,216,85.21810267857143,84.1822480620155,87.77256880733945,83.01980582524271,85.98084112149532,0,2.643160229725016,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46684.pdb,21c40970e9ce68679e8d68b5b9ca9ee70da7971911f16da60cad6f0ded7562ba,
ADI-47213,ok,22.019293348304927,223,216,85.97555808656037,87.37075000000002,87.477,82.8688349514563,85.85679245283019,0,3.797182376447041,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47213.pdb,0ffebbe661619308191af42a5b837a140100ec13d1384f32ad434767cfb21b6e,
ADI-46696,ok,22.38878382742405,227,215,85.95871040723982,88.06387096774192,86.25211009174312,82.99271844660193,86.07641509433962,0,3.7838249166683178,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46696.pdb,192f124916c75515537b76c4a82bc8d1a72c7ba7887e70355932a181c6da367f,
ADI-46697,ok,22.373701695352796,224,219,87.28571106094807,87.43553719008266,90.13669642857144,84.45941747572816,86.85271028037384,0,2.742778518218341,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46697.pdb,14782069ed8304e72e782b4e8990917e720f22899d55b3e5c2f1d12ffbe09ac0,
ADI-47104,ok,36.93256121594459,227,214,86.83401360544218,87.42129032258063,88.63700934579441,84.49194174757281,86.60495327102804,0,2.878487450033437,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47104.pdb,266ffd5f2c9775fa3f94f7dc0d22de099c1dcaad33a68f0555a166a07efb0a11,
