id,K_VH_CH1_mean,K_VH_CH1_median,K_VH_CH1_q10,K_VH_CH1_q90,K_VH_CH1_iqr,K_VH_CH1_frac_neg,K_VH_CH1_n,K_VL_CL_mean,K_VL_CL_median,K_VL_CL_q10,K_VL_CL_q90,K_VL_CL_iqr,K_VL_CL_frac_neg,K_VL_CL_n,K_CH1_CL_mean,K_CH1_CL_median,K_CH1_CL_q10,K_CH1_CL_q90,K_CH1_CL_iqr,K_CH1_CL_frac_neg,K_CH1_CL_n
ADI-47123,36.867454126108456,27.350040696814155,11.060236237832536,77.8824968414041,37.668920520154295,0.0,8.0,43.17900197921941,25.045824813932374,8.215030538969819,109.66063936532152,40.37386960005898,0.0,8.0,38.89616593603698,13.324378801012024,10.76970466999092,89.87443776231493,64.84364044327093,0.0,8.0
ADI-47231,62.05103097651745,24.34454171914227,10.89994295902337,135.1673073558302,70.37876772714996,0.0,8.0,38.52047856382799,17.131344172729744,10.098476564977531,88.1412666851908,37.16800402387564,0.0,8.0,37.74405799459609,23.843625222863626,11.20049285679056,73.25402841578939,35.590117060597905,0.0,8.0
ADI-47232,15.40318226056841,12.372637458082592,9.868054976689356,22.90190220985976,4.934027488344677,0.0,8.0,50.14174127749261,22.841792230306325,12.05205090046426,119.36840106320167,73.08371680705467,0.0,8.0,44.26849535862547,30.255356375230303,8.164938889341954,92.19869030504786,73.0336251574268,0.0,8.0
ADI-47258,42.6655625705338,29.85462317820739,10.709594690437484,82.16032371962376,63.967036574783286,0.0,8.0,50.73031816062003,30.70618122188109,11.390841125376443,104.98207929007894,88.511944892437,0.0,8.0,48.388533540517344,23.09225047844565,8.535617096588153,114.17890616175492,73.86013737628656,0.0,8.0
ADI-46677,35.940758607992954,28.652423587138635,11.44093277500431,76.74040722988879,37.168004023875646,0.0,8.0,57.45512212316086,19.635926654122983,9.497376769443155,147.38966986502922,51.69458241595642,0.0,8.0,59.1081465608804,19.78620160300657,10.759686340065349,130.98966377686628,75.23765774105286,0.0,8.0
ADI-45491,27.19976574793056,14.12584519505786,9.076606912569092,53.13722192523892,26.89921585016337,0.0,8.0,42.64051674571986,29.453889981184474,11.460969434855455,84.64486954116585,54.47466897030292,0.0,8.0,32.48443478367029,22.190600785144085,9.908128296391649,63.86685327552755,36.91754577573632,0.0,8.0
ADI-47313,30.368062586893004,11.971904261059674,10.098476564977537,62.63459869468207,33.811863498808705,0.0,8.0,37.85676420625878,16.279786129056042,10.879906299172225,88.29154163407439,43.4795518769866,0.0,8.0,51.41907834300317,44.53147651917176,12.793407314956657,95.7051057789984,68.72574328943043,0.0,8.0
ADI-45373,41.50093171668594,35.16433803876105,11.180456196939412,78.56374327634308,51.24375756930564,0.0,8.0,46.68541745316994,26.598665952396185,12.132197539868844,103.34909151221056,60.56080440008848,0.0,8.0,42.76574586978953,15.528411384638073,11.07025456775811,92.16863531527112,68.5504225157329,0.0,8.0
ADI-47132,35.72786909707453,27.19976574793056,10.919979618874514,75.26771273082957,42.227260636289984,0.0,8.0,63.5537804653534,38.019562067549344,11.04019957798139,132.31208332704193,92.79478093561944,0.0,8.0,43.479551876986605,34.51314659359881,10.01832992557295,85.3962442855838,55.37631866360448,0.0,8.0
ADI-47237,22.61637980698093,11.470987764781029,8.986441943238937,49.58071480166052,7.939526466016563,0.0,8.0,37.58126013330553,14.276120143941451,11.661336033366911,80.04645610532786,46.68541745316995,0.0,8.0,32.93525963032107,23.292617076957107,11.901775951580666,63.666486677016096,41.50093171668594,0.0,8.0
ADI-47238,46.38486755540275,40.47405289931472,11.07025456775811,84.9955110885609,66.6218940050601,0.0,8.0,56.64113281670807,42.7782687821965,11.981922590985247,108.12783488670884,64.61822801994552,0.0,8.0,42.76574586978953,41.67625249038347,8.635800395843884,78.03277179028771,63.11547853110959,0.0,8.0
ADI-47135,31.69549130203142,16.880885924590423,11.591207723887903,65.07907119652188,41.60111501594167,0.0,8.0,45.17014505192704,33.71168019955297,13.354433790788743,91.61762716936462,40.79964862189584,0.0,8.0,55.53911652489504,34.463054943970945,10.068421575200814,116.56326868404126,96.27615058475604,0.0,8.0
ADI-47243,36.717179177224864,31.5577392655548,9.958219946019511,75.53820763882004,38.92121176085091,0.0,8.0,37.26818732313137,14.726944990592235,12.001959250836396,75.16752943157383,18.15822299010097,0.0,8.0,41.02506104522122,27.049490799046964,9.497376769443155,93.24059661730745,48.03789199312229,0.0,8.0
ADI-45375,26.67380342683797,15.929144581660989,10.21869652408441,52.94687365665304,29.804531528579524,0.0,8.0,35.652731622632736,16.530244377195366,10.078439905126388,78.24315671872472,37.56873722089856,0.0,8.0,30.305448024858173,19.1851018074722,11.180456196939412,64.27760480247603,22.065371661074423,0.0,8.0
ADI-47244,25.358897624106525,22.591333982167,9.57752340884774,44.60160482865077,25.722062083908547,0.0,8.0,40.58675911097741,21.138676142958925,12.39267411793374,81.48909561461036,60.1099795534377,0.0,8.0,52.44595716037439,31.908380812949844,9.507395099368727,117.00407520076648,67.2229938005945,0.0,8.0
ADI-47247,24.04399182137508,12.823462304733376,8.655837055695029,50.04155797823688,9.69273420299183,0.0,8.0,45.54583242413602,18.433727063054228,11.14038287723712,102.70791839697388,69.5522555082902,0.0,8.0,45.4080803876594,28.7025152367665,9.97825660587066,99.93284100759016,58.75750501348536,0.0,8.0
ADI-47140,19.53574335486725,14.927311589103695,10.2587698437867,37.1078940443222,9.266955181154977,0.0,8.0,31.845766250915013,20.48748469779668,10.59939306125618,64.05720154411344,27.024444974233035,0.0,8.0,40.62432784819831,29.153340083417284,7.583875753658723,83.1120650625532,64.54309054550373,0.0,8.0
ADI-47317,35.16433803876105,32.058655761833435,12.112160880017695,62.80491030341682,31.38241849185727,0.0,8.0,57.95603861943951,34.963971440249594,11.100309557534828,142.04990001469884,62.13869136336622,0.0,8.0,44.781934767311085,21.89005088737689,10.929997948800088,113.89839292383886,48.989633336051725,0.0,8.0
ADI-45448,23.79353357323576,11.671354363292489,8.836166994355342,55.39134615849283,10.894933794060584,0.0,8.0,51.181143007270805,36.16617103131835,9.09664357242024,102.9183033254109,84.8803002944168,0.0,8.0,33.47374486382062,15.82896128240526,12.02199591068754,76.44987566204716,22.14050913551622,0.0,8.0
ADI-47143,47.774910832576005,12.472820757338322,9.507395099368727,106.0941139118175,10.945025443688449,0.0,8.0,43.31675401569604,29.65425657969593,9.757853347508052,87.14945202255907,60.41052945120488,0.0,8.0,46.585234153914215,37.11791237424778,11.771537662548216,95.44462920093348,57.02934310132402,0.0,8.0
ADI-45382,24.93311860226968,11.871720961803945,11.0001262582791,53.50790013248512,11.070254567758107,0.0,8.0,53.648156751443146,29.604164930068062,10.008311595647378,111.59417704095708,86.03240823585772,0.0,8.0,43.07881867996368,18.684185311193552,10.639466380958472,102.82813835608074,56.67870155392897,0.0,8.0
ADI-47253,29.428844156370538,16.730610975706824,11.160419537088265,72.81322189906419,19.78620160300657,0.0,8.0,45.15762213952007,34.312779995087354,11.891757621655092,85.10571271774221,64.76850296882913,0.0,8.0,64.11731152366687,23.64325862435216,10.298843163488993,144.5845374858688,72.65793778521783,0.0,8.0
ADI-47256,30.155173075974577,11.721446012920351,9.47734010959201,78.6639265755988,30.35553967448603,0.0,8.0,47.59959005887848,31.35737266704333,12.202325849347853,98.78073306614928,52.94687365665304,0.0,8.0,137.53914696570962,40.47405289931472,10.158586544530973,309.51630305057614,107.24622185325842,0.0,8.0
ADI-47166,22.754131843457564,12.072087560315405,10.94001627872566,45.4030712226966,12.598049881407984,0.0,8.0,43.4419831397657,15.127678187615157,9.727798357731334,101.61592043508642,70.80454674898681,0.0,8.0,36.98016033777115,17.93281056677558,10.619429721107329,82.48091027724209,46.43495920503062,0.0,8.0
ADI-45428,31.382418491857266,21.439226040726112,9.878073306614928,61.25206916495301,30.305448024858173,0.0,8.0,65.14419034103811,28.752606886394368,10.21869652408441,165.28240711210253,78.69398156537554,0.0,8.0,44.719320205276254,32.40929730922849,10.689558030586335,85.7368675030533,65.89556508545607,0.0,8.0
ADI-47149,26.097749456117533,16.530244377195366,10.378989802893576,47.92769036394098,20.988401194075333,0.0,8.0,42.590425096092005,27.19976574793056,9.8880916365405,88.5520182121393,68.24987261796572,0.0,8.0,50.90563893431755,42.42762723480144,11.54111607426004,105.1123175791114,62.46428708594733,0.0,8.0
ADI-47151,42.67808548294076,16.329877778683908,9.497376769443155,96.59673714237437,23.29261707695711,0.0,8.0,43.70496430031199,15.628594683893802,10.399026462744722,97.89912003269886,74.33600804775128,0.0,8.0,41.98932530055762,28.602331937510773,10.21869652408441,85.4363176052861,51.2938492189335,0.0,8.0
ADI-47152,36.842408301294526,27.800865543464937,11.180456196939412,78.61383492597093,43.70496430031199,0.0,8.0,27.48779273329078,16.279786129056042,11.270621166269567,56.36312416127341,23.09225047844565,0.0,8.0,54.93801672936066,36.11607938169048,10.76970466999092,125.0287574711504,79.99636445569999,0.0,8.0
ADI-47259,51.78224280280519,45.132576314706135,10.889924629097797,101.82630536352346,66.92244390282731,0.0,8.0,67.26056253781539,26.648757602024048,9.587541738773313,169.60030731002445,92.19368114008508,0.0,8.0,59.09562364847344,42.52781053405717,10.679539700660763,120.440362365238,88.7373573157624,0.0,8.0
ADI-47260,31.23214354297367,17.031160873474015,11.380822795450872,69.4069897243694,31.90838081294985,0.0,8.0,46.1469322196704,35.71534618466757,11.320712815897434,91.60760883943904,68.62555999017471,0.0,8.0,44.543999431578726,16.12951118017245,10.409044792670295,103.11866992392235,68.50033086610505,0.0,8.0
ADI-47261,43.592258088649295,26.1478411057454,10.79975965976764,94.54297950763193,67.19794797578055,0.0,8.0,52.658846671292814,20.0366598511459,10.439099782447014,123.26553140424956,72.65793778521783,0.0,8.0,40.737034059861,23.19243377770138,9.91814662631722,84.39441129302652,71.08005082194008,0.0,8.0
ADI-47155,39.797815629338544,16.279786129056042,11.160419537088265,83.32244999099022,65.4447402388053,0.0,8.0,49.20252284697015,35.114246389133186,12.132197539868844,108.33821981514588,66.34638993210686,0.0,8.0,59.79690674326355,43.4795518769866,11.330731145823004,114.94029923609844,63.89189910034149,0.0,8.0
ADI-47153,24.620045792095524,12.87355395436124,10.589374731330608,52.26562722171407,14.025661895802129,0.0,8.0,39.39708243231562,30.15517307597458,14.716926660666662,74.17571476894211,43.22909362884728,0.0,8.0,60.31034615194916,35.46488793652824,10.32889815326571,127.11257009566958,111.3286912979294,0.0,8.0
ADI-47158,43.25413945366121,34.16250504620376,10.639466380958472,82.17034204954933,64.01712822441115,0.0,8.0,61.17442710802983,53.59806510181528,10.479173102149304,119.97951918866164,86.73369133064782,0.0,8.0,60.53575857527455,41.42579424224415,10.038366585424097,120.70083894330288,71.98170051524166,0.0,8.0
ADI-45438,33.7367260243669,12.222362509198998,10.158586544530973,80.5874459213088,42.40258140998751,0.0,8.0,50.99329932116632,28.60233193751077,10.849851309395504,110.75263732720896,71.15518829638188,0.0,8.0,40.32377795043112,16.430061077939637,7.50372911425414,88.90265975953436,73.35922088000792,0.0,8.0
ADI-47161,34.099890484168924,26.29811605462899,10.569338071479462,72.26221375315768,37.24314149831744,0.0,8.0,33.9997071849132,12.673187355849782,10.819796319618783,86.48824224747126,27.775819718651004,0.0,8.0,39.91052184100124,16.530244377195366,9.347101820559562,85.42629927536053,57.35493882390513,0.0,8.0
ADI-38498,26.748940901279774,16.430061077939637,9.0365335928668,51.98511398379803,26.97435332460517,0.0,8.0,40.46152998690775,12.122179209943267,9.687725038029043,103.52942145087086,56.97925145169614,0.0,8.0,40.511621636535615,23.39280037621284,9.98827493579623,87.29972697144267,30.68113539706716,0.0,8.0
ADI-38500,47.46183802240185,46.48505085465848,11.220529516641705,85.59661088409528,63.16557018073745,0.0,8.0,34.56323824322668,12.222362509198998,11.360786135599724,71.49080234888855,24.54490831765372,0.0,8.0,31.182051893345808,18.08308551565917,6.642152740654866,66.12097750878145,21.188767792586788,0.0,8.0
ADI-38499,29.85462317820739,12.372637458082592,10.990107928353526,62.7347819939378,26.94930749979123,0.0,8.0,48.76422091272633,18.53391036230996,10.48919143207488,104.651474402535,53.19733190479237,0.0,8.0,37.61882887052643,17.28161912161334,11.701409353069206,85.29606098632809,29.729394054137728,0.0,8.0
ADI-45397,37.43098518442193,17.08125252310188,10.839832979469932,78.12293675961786,58.65732171422962,0.0,8.0,60.51071275046061,44.13074332214884,9.297010170931696,122.99503649625908,87.98598257134442,0.0,8.0,31.92090372535681,24.344541719142267,9.807944997135918,59.30851315939186,38.99634923529271,0.0,8.0
ADI-45456,30.4807687985557,12.522912406966189,10.960052938576808,80.24682270383933,16.930977574218286,0.0,8.0,56.50338078023144,31.75810586406625,10.89994295902337,126.67176357894436,69.87785123087133,0.0,8.0,37.280710235538336,28.05132379160426,10.69957636051191,73.2540284157894,53.3726526784899,0.0,8.0
ADI-45455,17.83262726751985,11.320712815897434,8.715947035248467,39.8128431242269,8.916313633759923,0.0,8.0,66.74712312912979,43.73001012512593,8.685892045471746,142.90145805837255,91.26698562196955,0.0,8.0,47.799956657389934,34.11241339657589,10.7396496802142,105.402849146953,66.9975813772691,0.0,8.0
ADI-45450,16.329877778683908,12.122179209943267,11.380822795450872,23.52303866524528,4.057423619857044,0.0,8.0,62.94015775741205,45.88395105912411,9.797926667210346,134.38587762163553,102.4374234889834,0.0,8.0,37.06782072461992,31.80819751369412,10.35895314304243,67.29312211007351,53.072102780722695,0.0,8.0
ADI-45465,35.43984211171431,29.85462317820739,10.859869639321078,73.09373513698024,38.97130341047878,0.0,8.0,57.505213772788736,32.2590223603449,12.102142550092124,118.29643976116536,57.20466387502154,0.0,8.0,46.322252993367925,19.83629325263444,11.030181248055817,100.09313428639932,69.90289705568524,0.0,8.0
ADI-45464,35.13929221394712,18.433727063054228,11.160419537088265,83.8133481573433,37.21809567350351,0.0,8.0,64.63075093235248,53.9987982988382,9.006478603090082,136.94055175265666,104.41604364928408,0.0,8.0,38.63318477549069,17.982902216403446,10.719613020363056,93.6313114844048,37.318278972759245,0.0,8.0
ADI-46692,17.73244396826412,10.919979618874514,7.854370661649193,41.69628915023462,9.617596728550032,0.0,8.0,70.5916572380684,63.5162117281325,10.248751513861126,136.36950694689898,111.22850799867368,0.0,8.0,59.58401723234511,22.54124233253913,12.342582468305874,127.41311999343677,74.5864662958906,0.0,8.0
ADI-45390,37.693966344968224,27.60049894495348,10.86988796924665,83.0018634333719,42.75322295738256,0.0,8.0,36.34149180501588,13.324378801012022,9.387175140261853,80.70766588041568,45.98413435837984,0.0,8.0,46.585234153914215,28.25169039011572,10.69957636051191,99.08128296391646,63.54125755294643,0.0,8.0
ADI-45395,38.04460789236328,16.12951118017245,10.779722999916494,79.78597952726297,59.809429655670506,0.0,8.0,47.812479569796906,22.641425631794867,11.41087778522759,119.33834607342496,38.92121176085091,0.0,8.0,55.57668526211594,29.7043482293238,9.837999986912637,132.48239493577668,75.93894083584294,0.0,8.0
ADI-46690,32.38425148441456,16.530244377195366,9.297010170931696,75.31780438045743,43.32927692810301,0.0,8.0,67.67381864724527,56.95420562688222,10.098476564977531,140.13639899891442,101.109994773845,0.0,8.0,40.43648416209382,29.103248433789418,10.248751513861126,84.58475956161242,59.23337568495006,0.0,8.0
ADI-45393,39.384559519908656,29.053156784161555,11.491024424632172,82.67125854582797,32.33415983478669,0.0,8.0,30.956639470020413,14.175936844685724,10.409044792670295,61.362270794134304,25.34637471169956,0.0,8.0,49.82866846731845,43.07881867996368,9.417230130038572,97.45831351597364,74.86197036884386,0.0,8.0
ADI-46685,19.43556005561152,11.621262713664622,9.046551922792371,32.86012215587926,2.2040325836260486,0.0,8.0,58.21901977998581,34.613329892854544,9.487358439517584,131.4705436132938,76.46490315693553,0.0,8.0,44.73184311768322,28.101415441232124,6.52193278154799,95.4045558812312,81.32379317083841,0.0,8.0
ADI-45460,36.39158345464374,16.430061077939637,10.779722999916494,82.61114856627454,41.47588589187201,0.0,8.0,41.36317968020931,18.684185311193552,9.797926667210346,99.08128296391646,42.65303965812684,0.0,8.0,40.94992357077943,34.463054943970945,9.717780027805762,74.53637464626273,43.17900197921941,0.0,8.0
ADI-45389,35.114246389133186,17.08125252310188,10.990107928353526,76.80051720944223,50.61761194895733,0.0,8.0,34.58828406804061,16.630427676451095,10.32889815326571,82.97180844359517,32.835076331065345,0.0,8.0,28.57728611269684,15.378136435754476,6.962739298273201,62.494342075724056,35.815529483923285,0.0,8.0
ADI-46689,22.553765244946103,11.971904261059674,9.457303449740865,48.99965166597729,8.164938889341956,0.0,8.0,28.063846704011222,19.98656820151804,13.00379224339369,52.02518730350032,23.24252542732924,0.0,8.0,57.99360735666041,59.20832986013613,8.916313633759925,107.56680841087676,90.64084000162126,0.0,8.0
ADI-45459,38.63318477549069,16.4801527275675,11.100309557534828,83.37254164061808,53.9987982988382,0.0,8.0,38.09469954199114,12.522912406966189,9.537450089145448,85.93723410156475,59.05805491125253,0.0,8.0,35.81552948392329,17.28161912161334,10.18864153430769,92.34896525393144,34.463054943970945,0.0,8.0
ADI-45463,22.70404019382969,13.0739205528727,8.6658553856206,46.96593069108598,13.775203647662805,0.0,8.0,39.534834468792255,16.12951118017245,9.667688378177896,89.43363124558971,56.95420562688222,0.0,8.0,59.93465877974017,44.83202641693895,8.976423613313363,129.37671265884907,91.7428562934343,0.0,8.0
ADI-45470,32.008564112205576,16.88088592459042,9.57752340884774,69.70753962213658,45.73367611024052,0.0,8.0,45.49574077450816,11.771537662548216,10.298843163488993,116.60334200374356,66.49666488099044,0.0,8.0,52.2581134742699,40.47405289931472,9.367138480410707,108.8491546413501,80.47223512716471,0.0,8.0
ADI-47295,47.78743374498297,45.98413435837984,10.960052938576808,87.90082676697706,70.4789510264057,0.0,8.0,52.89678200702517,34.06232174694803,8.375323817778986,111.68434201028724,97.5534876502666,0.0,8.0,54.53728353233775,48.93954168642386,9.797926667210346,104.8518410010465,80.59746425123438,0.0,8.0
ADI-45452,46.51009667947242,28.652423587138635,11.020162918130245,98.15959661076376,66.67198565468799,0.0,8.0,39.89799892859428,24.99573316430451,12.843498964584525,81.3688756555035,53.87356917476854,0.0,8.0,141.82198300889206,17.031160873474015,10.609411391181752,338.67966146391905,44.38120157028816,0.0,8.0
ADI-45454,26.373253529070787,13.023828903244834,8.82614866442977,56.9241506371055,10.844842144432716,0.0,8.0,44.31858700825333,34.312779995087354,10.168604874456545,90.83619743516994,60.71107934897208,0.0,8.0,32.48443478367029,15.979236231288857,8.014663940458359,81.97999378096344,35.01406308987745,0.0,8.0
ADI-45388,32.78498468143748,26.298116054628995,10.6294480510329,65.07907119652188,32.43434313404242,0.0,8.0,56.052555933580656,34.36287164471522,12.292490818678008,113.1369998494953,64.19244899810867,0.0,8.0,43.654872650684126,42.82836043182436,6.4518044720689804,82.811515164786,56.778884853184685,0.0,8.0
ADI-47205,33.160672053646465,20.48748469779668,10.859869639321078,61.42238077368774,22.34087573402768,0.0,8.0,47.09867356259983,22.090417485888352,12.593040716445197,101.54579212560742,73.30912923038007,0.0,8.0,39.32194495787383,17.131344172729744,8.21503053896982,87.61029519913544,57.00429727651009,0.0,8.0
ADI-46695,29.00306513453369,12.623095706221918,10.519246421851596,58.3267168266857,24.39463336877013,0.0,8.0,30.693658309474124,19.635926654122983,11.200492856790556,66.73209563424142,28.076369616418184,0.0,8.0,39.797815629338544,19.235193457100063,11.901775951580666,81.84975549193099,62.68969950927273,0.0,8.0
ADI-46684,29.45388998118447,22.240692434771947,11.24056617649285,53.33758852375038,24.54490831765373,0.0,8.0,54.38700858345415,30.906547820392547,10.839832979469932,124.92857417189468,64.46795307106193,0.0,8.0,46.647848715949046,24.64509161690945,10.358953143042427,117.00407520076648,55.17595206509301,0.0,8.0
ADI-47213,33.43617612659972,20.23702644965736,10.719613020363056,72.99355183772451,38.320111965316535,0.0,8.0,31.65792256481052,17.28161912161334,11.440932775004308,71.91157220576262,31.78315168888018,0.0,8.0,23.693350273980027,13.574837049151348,3.4463054943970945,57.51523210271431,26.598665952396185,0.0,8.0
ADI-46696,35.02658600228442,13.624928698779213,11.380822795450872,86.588425546727,36.76727082685272,0.0,8.0,34.52566950600578,12.623095706221916,10.509228091926024,73.8851832011005,48.5889001390288,0.0,8.0,38.03208497995631,16.78070262533469,9.357120150485136,83.64303654860853,33.78681767399477,0.0,8.0
ADI-46697,37.368370622387104,25.94747450723393,10.859869639321078,79.80601618711412,47.261471423890384,0.0,8.0,39.259330395839,26.54857430276832,9.327065160708417,79.87614449659313,53.59806510181528,0.0,8.0,57.10448057576581,31.20709771815974,10.118513224828678,125.75007722579166,82.45085528746537,0.0,8.0
ADI-47104,43.84271633678862,26.54857430276832,11.030181248055817,87.18952534226138,66.72207730431586,0.0,8.0,72.13197546412525,53.54797345218742,10.569338071479462,162.6576046716024,103.56448560561036,0.0,8.0,42.03941695018548,31.65792256481052,10.819796319618783,82.90168013411616,55.70191438618559,0.0,8.0
ADI-47219,43.504597701800535,29.253523382673016,10.399026462744722,90.48555588777488,69.47711803384841,0.0,8.0,44.456339044729965,23.54307532509643,11.641299373515768,96.65684712192784,69.92794288049919,0.0,8.0,45.33294291321759,24.84545821542092,9.116680232271383,105.41286747687856,49.5907331315861,0.0,8.0
ADI-45391,35.089200564319256,17.131344172729744,10.960052938576808,79.06465977262172,41.6261608407556,0.0,8.0,62.03850806411049,41.22542764373269,10.819796319618783,148.63194277580027,76.66526975544699,0.0,8.0,47.148765212227694,17.93281056677558,10.819796319618783,122.23364342191556,55.52659361248807,0.0,8.0
ADI-45461,35.87814404595812,25.49664966058316,14.226028494313589,78.27321170850145,29.22847755785908,0.0,8.0,64.15488026088778,29.503981630812333,9.156753551973676,174.74972889176897,74.36105387256522,0.0,8.0,33.49879068863455,19.084918508216468,12.242399169050143,75.66844592785249,29.629210754882,0.0,8.0
ADI-47116,40.32377795043112,24.745274916165187,10.980089598427952,80.56740926145766,67.42336039910596,0.0,8.0,46.20954678170523,23.943808522119348,11.320712815897434,96.39637054386291,78.79416486463124,0.0,8.0,45.58340116135692,32.70984720699568,6.962739298273201,95.64499579944494,71.65610479266051,0.0,8.0
ADI-47309,43.529643526614464,19.13501015784433,8.886258643983208,102.12685526129064,38.11974536680507,0.0,8.0,50.26697040156228,42.42762723480145,12.522912406966189,96.79710374088585,64.76850296882911,0.0,8.0,41.488408804278976,24.294450069514404,9.827981656987063,88.4017432632557,59.23337568495007,0.0,8.0
ADI-45453,27.23733448515145,18.28345211417064,11.450951104929882,51.75469239550985,17.056206698287944,0.0,8.0,48.7767438251333,31.257189367787603,9.156753551973678,117.60517499630086,57.95603861943951,0.0,8.0,30.192741813195475,17.381802420869068,12.162252529645562,61.1418675357717,17.632260669008396,0.0,8.0
ADI-46693,41.513454629092905,24.24435841988653,11.180456196939412,83.05195508299974,62.53942456038915,0.0,8.0,50.4047224380389,28.7025152367665,10.889924629097797,102.25709355032308,61.08676672118106,0.0,8.0,51.64449076632856,45.68358446061265,5.470008139362831,108.20798152611344,77.94260682095755,0.0,8.0
ADI-47233,33.71168019955297,24.24435841988653,11.160419537088265,75.35787770015973,30.65608957225323,0.0,8.0,57.95603861943951,31.056822769276145,10.65950304080962,138.96425439762237,71.08005082194008,0.0,8.0,49.54064148195824,19.98656820151804,8.365305487853412,116.63339699352028,69.45207220903448,0.0,8.0
ADI-47137,25.396466361327427,11.470987764781029,9.657670048252324,57.87589198003492,11.971904261059674,0.0,8.0,52.55866337203709,33.811863498808705,12.132197539868844,118.45673303997457,70.82959257380075,0.0,8.0,45.23275961396187,33.56140525066938,9.898109966466077,87.63033185898658,60.66098769934422,0.0,8.0
ADI-45383,39.09653253454844,28.652423587138635,11.671354363292489,82.61114856627454,33.01039710476287,0.0,8.0,58.181451042764905,45.28285126358973,10.208678194158836,124.17719942747672,72.43252536189243,0.0,8.0,24.970687339490578,18.93464355933288,9.968238275945088,42.6981221427919,6.010997955343768,0.0,8.0
ADI-45469,35.915712783179025,23.643258624352164,11.180456196939412,72.45256202174356,41.22542764373269,0.0,8.0,31.182051893345808,14.626761691336508,9.457303449740865,72.31230540278554,25.94747450723394,0.0,8.0,45.44564912488029,35.565071235783975,11.460969434855455,88.12123002533966,49.86623720453936,0.0,8.0
ADI-45422,27.72572806902313,11.721446012920351,10.158586544530973,65.98072088982343,11.821629312176082,0.0,8.0,53.23490064201326,24.594999967281595,11.34074947574858,119.93944586895934,69.22665978570909,0.0,8.0,37.38089353479407,12.623095706221918,8.335250498076695,103.7698613690846,37.14295819906171,0.0,8.0
ADI-45485,30.931593645206483,19.886384902262307,11.611244383739049,62.564470385203066,26.47343682832652,0.0,8.0,33.811863498808705,11.120346217385974,9.357120150485136,99.65232776967412,22.04032583626049,0.0,8.0,48.15059820478498,33.56140525066938,9.286991841006124,100.63412410238028,73.50949582889152,0.0,8.0
ADI-45495,27.262380309965387,12.573004056594051,10.489191432074875,55.24107120960924,30.88150199557862,0.0,8.0,40.27368630080326,25.346374711699564,11.420896115153162,81.89984714155887,47.56202132165758,0.0,8.0,44.34363283306727,31.307281017415463,10.809777989693211,98.74065974644698,47.98780034349442,0.0,8.0
ADI-46691,25.421512186141364,12.372637458082592,8.816130334504196,63.56630337776036,17.632260669008392,0.0,8.0,55.51407070008111,31.75810586406625,12.573004056594051,121.20175543958152,59.08310073606647,0.0,8.0,43.4044144025448,31.708014214438386,9.757853347508052,83.87345813689673,54.39953149586111,0.0,8.0
ADI-45425,31.119437331310976,11.971904261059674,9.94820161609394,80.33698767316947,22.09041748588836,0.0,8.0,57.69305745889323,42.678085482940766,9.797926667210346,117.1042585000222,91.39221474603924,0.0,8.0,56.46581204301054,49.03972498567959,10.008311595647378,111.64426869058494,85.6316750388348,0.0,8.0
ADI-45451,39.42212825712956,15.929144581660989,10.499209762000453,84.735034510496,65.2193278154799,0.0,8.0,37.493599746456766,26.849124200535503,12.042032570538684,69.02629318719761,37.71901216978216,0.0,8.0,51.58187620429372,30.856456170764684,9.357120150485134,109.12966787926612,71.73124226710233,0.0,8.0
ADI-45499,29.00306513453369,16.22969447942818,9.63763338840118,55.60173108692986,33.31094700253006,0.0,8.0,56.41572039338267,30.605997922625363,10.659503040809618,119.35838273327612,91.41726057085316,0.0,8.0,39.1090554469554,15.92914458166099,10.469154772223732,89.85440110246377,38.94625758566484,0.0,8.0
ADI-45497,38.382726527351366,11.470987764781029,10.579356401405034,89.75421780320805,64.26758647255048,0.0,8.0,44.19335788418367,12.122179209943267,9.827981656987063,127.56339494232036,53.1472402551645,0.0,8.0,38.34515779013047,16.88088592459042,10.298843163488993,79.89618115644427,59.70924635641478,0.0,8.0
ADI-37123,26.398299353884724,12.522912406966189,11.060236237832536,50.13172294756704,25.246191412443835,0.0,8.0,39.02139506010664,14.476486742452911,11.04019957798139,97.3982035364202,30.605997922625363,0.0,8.0,57.267278437056376,39.923044753408206,9.97825660587066,124.81837254271338,89.86441943238935,0.0,8.0
ADI-37125,26.17288693055933,14.526578392080776,10.719613020363056,57.96605694936508,15.778869632777395,0.0,8.0,58.682367539043554,12.322545808454729,9.467321779666438,175.45101198655908,74.5864662958906,0.0,8.0,53.1096715179436,42.026894037778526,9.938183286168366,104.24072287558651,85.40626261550939,0.0,8.0
ADI-38503,31.43251014148513,20.83812624519173,11.0001262582791,59.02799992147581,32.75993885662355,0.0,8.0,49.60325604399307,34.613329892854544,10.52926475177717,97.77890007359198,76.03912413509869,0.0,8.0,38.20740575365383,17.582169019380526,11.761519332622644,91.4372972307043,29.078202608975484,0.0,8.0
ADI-47223,36.16617103131835,15.578503034265935,9.06658858264352,76.57009562115405,62.589516210017,0.0,8.0,47.93770869386656,31.908380812949844,10.839832979469932,101.36546218694708,45.23275961396187,0.0,8.0,45.68358446061265,19.13501015784433,10.94001627872566,124.66809759382978,30.80636452113682,0.0,8.0
