id,H_seq_len_fr_cdr12,L_seq_len_fr_cdr12,PL_H_CDR1_len,PL_H_CDR2_len,PL_H_CDR3_len,PL_L_CDR1_len,PL_L_CDR2_len,PL_L_CDR3_len,PL_anarci_vh_germline_distance,PL_anarci_vh_mutfrac_excl_CDR3,PL_anarci_vl_germline_distance,PL_anarci_vl_mutfrac_excl_CDR3,PL_vh_germline_distance,PL_vl_germline_distance,PL_combined_germline_distance,PL_vh_mutfrac_excl_CDR3,PL_vl_mutfrac_excl_CDR3,H_FR1_gravy,H_FR1_len,H_FR1_charge,H_CDR1_gravy,H_CDR1_len,H_CDR1_charge,H_FR2_gravy,H_FR2_len,H_FR2_charge,H_CDR2_gravy,H_CDR2_len,H_CDR2_charge,H_FR3_gravy,H_FR3_len,H_FR3_charge,H_CDR3_gravy,H_CDR3_len,H_CDR3_charge,H_FR4_gravy,H_FR4_len,H_FR4_charge,L_FR1_gravy,L_FR1_len,L_FR1_charge,L_CDR1_gravy,L_CDR1_len,L_CDR1_charge,L_FR2_gravy,L_FR2_len,L_FR2_charge,L_CDR2_gravy,L_CDR2_len,L_CDR2_charge,L_FR3_gravy,L_FR3_len,L_FR3_charge,L_CDR3_gravy,L_CDR3_len,L_CDR3_charge,L_FR4_gravy,L_FR4_len,L_FR4_charge
ADI-47113,96,89,9.0,17.0,12.0,12.0,7.0,9.0,0.2040816326530612,0.2083333333333333,0.1290322580645161,0.1235955056179775,0.2040816326530612,0.1290322580645161,0.1665569453587886,0.2083333333333333,0.1235955056179775,0.2999999999999999,26,-1.0,0.4333333333333333,9,0.1,-0.4285714285714285,14,1.0,-0.9235294117647058,17,0.0,-0.36000000000000004,30,-2.0,-0.5583333333333333,12,1.0,0.17272727272727273,11,0.0,0.32608695652173914,23,-1.0,-0.325,12,1.0,-0.8333333333333334,15,3.0,-0.9571428571428572,7,0.0,-0.012500000000000011,32,-3.0,2.4671622769447922e-17,9,0.0,-0.5199999999999999,10,1.0
ADI-47224,94,94,9.0,15.0,16.0,17.0,7.0,9.0,0.1224489795918367,0.1063829787234042,0.0612244897959183,0.0638297872340425,0.1224489795918367,0.0612244897959183,0.0918367346938775,0.1063829787234042,0.0638297872340425,0.1846153846153846,26,0.0,0.8444444444444443,9,0.0,-0.457142857142857,14,1.0,-0.5866666666666667,15,1.0,-0.5433333333333332,30,1.0,0.4312499999999999,16,-1.0,0.19090909090909094,11,0.0,-0.1304347826086957,23,-2.0,-1.0,17,2.0,-0.9933333333333335,15,2.0,-1.342857142857143,7,0.0,-0.006250000000000026,32,-3.0,-1.3555555555555554,9,0.1,-0.2899999999999999,10,1.0
ADI-47225,96,90,10.0,16.0,13.0,14.0,7.0,10.0,0.1122448979591836,0.1041666666666666,0.0851063829787234,0.0888888888888888,0.1122448979591836,0.0851063829787234,0.0986756404689535,0.1041666666666666,0.0888888888888888,0.24230769230769234,26,0.0,-1.1099999999999999,10,0.0,-0.6285714285714287,14,1.0,-0.7625000000000001,16,1.2,0.2966666666666667,30,1.0,-0.9923076923076923,13,-1.0,0.19090909090909094,11,0.0,0.45454545454545453,22,0.0,-0.9357142857142858,14,-0.9,-0.8733333333333332,15,2.2,-1.5,7,1.0,-0.509375,32,-2.0,-0.19000000000000003,10,-1.0,1.0,10,1.0
ADI-45429,96,88,9.0,17.0,18.0,11.0,7.0,9.0,0.0918367346938775,0.09375,0.0326086956521739,0.034090909090909,0.0918367346938775,0.0326086956521739,0.0622227151730257,0.09375,0.034090909090909,0.3153846153846154,26,-1.0,0.13333333333333336,9,0.1,-0.48571428571428565,14,1.0,-0.35294117647058815,17,1.0,-0.3633333333333333,30,0.0,-0.5277777777777779,18,0.0,0.36363636363636365,11,0.0,-0.07826086956521743,23,0.0,-0.2818181818181818,11,1.0,-0.8066666666666668,15,2.0,-0.5,7,1.0,0.12812499999999993,32,-2.0,-2.5555555555555554,9,1.0,-0.2899999999999999,10,1.0
ADI-47119,95,89,9.0,16.0,19.0,13.0,7.0,11.0,0.1938775510204081,0.1684210526315789,0.043010752688172,0.0449438202247191,0.1938775510204081,0.043010752688172,0.11844415185429,0.1684210526315789,0.0449438202247191,-0.10769230769230775,26,-1.0,0.7333333333333333,9,0.0,-0.457142857142857,14,1.0,-0.15625,16,0.0,-0.3133333333333332,30,1.0,0.4052631578947368,19,-2.0,-0.045454545454545456,11,0.0,0.12727272727272734,22,1.0,-0.6384615384615385,13,0.0,-0.2733333333333332,15,0.0,-3.042857142857143,7,0.0,-0.40625000000000006,32,-2.0,-0.23636363636363641,11,0.0,0.8099999999999999,10,1.0
ADI-47308,96,88,9.0,17.0,19.0,11.0,7.0,9.0,0.0816326530612244,0.0729166666666666,0.0434782608695651,0.0454545454545454,0.0816326530612244,0.0434782608695651,0.0625554569653948,0.0729166666666666,0.0454545454545454,-0.4038461538461538,26,2.0,0.4222222222222222,9,0.0,-0.25000000000000006,14,1.0,-0.7823529411764705,17,-1.0,0.09666666666666662,30,0.0,-0.05263157894736842,19,0.0,-0.045454545454545456,11,0.0,0.03913043478260876,23,-1.0,-0.5181818181818181,11,1.0,-0.7933333333333332,15,3.0,0.21428571428571425,7,0.0,-0.13125000000000006,32,-0.8999999999999999,-1.4777777777777776,9,0.0,-0.2899999999999999,10,1.0
ADI-47121,96,90,9.0,17.0,11.0,14.0,7.0,12.0,0.173469387755102,0.1770833333333333,0.0851063829787234,0.0888888888888888,0.173469387755102,0.0851063829787234,0.1292878853669127,0.1770833333333333,0.0888888888888888,0.1576923076923076,26,0.0,0.422222222222222,9,-0.9,-0.27142857142857135,14,1.0,-0.8176470588235294,17,1.2000000000000002,-0.5366666666666666,30,0.0,0.29090909090909095,11,0.0,-0.045454545454545456,11,0.0,4.0371746350005693e-17,22,1.0,-0.6500000000000001,14,0.1,-0.01333333333333336,15,1.0,-2.6000000000000005,7,-1.0,-0.215625,32,-3.0,-0.5166666666666667,12,-1.0,0.78,10,1.0
ADI-47122,98,93,9.0,19.0,14.0,16.0,7.0,9.0,0.13,0.1122448979591836,0.0103092783505154,0.010752688172043,0.13,0.0103092783505154,0.0701546391752577,0.1122448979591836,0.010752688172043,0.1461538461538462,26,0.0,0.5222222222222221,9,-2.0,-0.4285714285714285,14,1.0,-0.4421052631578948,19,1.0,-0.6966666666666667,30,0.0,-0.37142857142857144,14,-2.9,-0.045454545454545456,11,0.0,0.4043478260869566,23,-2.0,-1.03125,16,0.10000000000000009,-0.42666666666666675,15,1.0,-0.6285714285714287,7,1.0,-0.125,32,-2.0,0.14444444444444435,9,-1.0,-0.16999999999999998,10,1.0
ADI-47311,95,90,9.0,16.0,11.0,14.0,7.0,10.0,0.1546391752577319,0.1578947368421052,0.1063829787234043,0.1,0.1546391752577319,0.1063829787234043,0.1305110769905681,0.1578947368421052,0.1,0.3269230769230769,26,1.0,-0.2666666666666667,9,1.0,-0.48571428571428565,14,1.0,-0.94375,16,1.0,-0.3966666666666667,30,2.0,-1.0454545454545454,11,0.1,0.36363636363636365,11,0.0,-0.3045454545454545,22,0.0,-0.42142857142857143,14,-1.0,-0.7,15,2.1,-1.6285714285714286,7,1.0,-0.534375,32,-1.9,-0.5900000000000002,10,0.0,0.85,10,1.0
ADI-47123,95,88,9.0,16.0,16.0,11.0,7.0,9.0,0.1237113402061855,0.1263157894736842,0.1304347826086956,0.125,0.1237113402061855,0.1304347826086956,0.1270730614074406,0.1263157894736842,0.125,0.17692307692307688,26,0.0,-0.9555555555555555,9,0.0,-0.6285714285714287,14,1.0,-0.9187500000000001,16,0.09999999999999998,0.36666666666666653,30,-1.0,0.05624999999999994,16,0.0,0.36363636363636365,11,0.0,0.3869565217391305,23,-2.0,-0.1636363636363636,11,0.0,-0.7666666666666664,15,1.0,-0.9571428571428572,7,1.0,0.012499999999999956,32,-2.0,-1.844444444444444,9,2.0,-0.47999999999999987,10,1.0
ADI-47231,97,90,9.0,18.0,13.0,14.0,7.0,11.0,0.1428571428571429,0.1354166666666666,0.0957446808510638,0.1,0.1428571428571429,0.0957446808510638,0.1193009118541033,0.1354166666666666,0.1,0.29999999999999993,26,1.0,0.3999999999999999,9,-1.0,-0.43571428571428583,14,1.0,-0.4833333333333334,18,2.1,-0.6633333333333334,30,0.0,0.10000000000000002,13,-1.0,-0.045454545454545456,11,0.0,0.14090909090909098,22,1.0,-0.6285714285714287,14,-0.9,0.35333333333333333,15,1.0,-2.157142857142857,7,1.0,-0.28750000000000003,32,-3.0,-0.3909090909090909,11,-1.0,0.8099999999999999,10,1.0
ADI-47232,96,88,9.0,17.0,27.0,11.0,7.0,10.0,0.0918367346938775,0.09375,0.0760869565217391,0.0568181818181818,0.0918367346938775,0.0760869565217391,0.0839618456078083,0.09375,0.0568181818181818,0.2153846153846154,26,-1.0,-0.27777777777777796,9,0.1,0.06428571428571432,14,1.0,-0.37058823529411766,17,0.09999999999999998,-0.4766666666666667,30,1.0,-0.4333333333333333,27,0.1,0.36363636363636365,11,0.0,0.2826086956521739,23,-1.0,-0.5,11,1.0,-0.8066666666666668,15,2.0,-0.5,7,1.0,0.13749999999999993,32,-2.0,-1.44,10,0.0,-0.47999999999999987,10,1.0
ADI-47258,96,94,9.0,17.0,19.0,17.0,7.0,9.0,0.1326530612244898,0.1354166666666666,0.0918367346938775,0.0744680851063829,0.1326530612244898,0.0918367346938775,0.1122448979591836,0.1354166666666666,0.0744680851063829,-0.23461538461538456,26,1.0,-0.04444444444444451,9,0.1,-0.5642857142857143,14,0.0,-0.03529411764705884,17,1.0,-0.1933333333333333,30,-2.0,-0.6789473684210527,19,-1.0,-0.045454545454545456,11,0.0,-0.026086956521739153,23,-2.0,-1.2000000000000002,17,2.0,-1.1866666666666668,15,3.0,-1.342857142857143,7,0.0,0.07812499999999997,32,-3.0,-0.47777777777777786,9,1.0,-0.2899999999999999,10,1.0
ADI-46677,96,88,9.0,17.0,11.0,11.0,7.0,9.0,0.010204081632653,0.0104166666666666,0.108695652173913,0.1136363636363636,0.010204081632653,0.108695652173913,0.059449866903283,0.0104166666666666,0.1136363636363636,0.3153846153846154,26,-1.0,0.6555555555555554,9,0.0,-0.457142857142857,14,1.0,-0.18823529411764706,17,0.0,-0.6466666666666667,30,1.0,-1.6272727272727274,11,-0.9,0.36363636363636365,11,0.0,0.03913043478260876,23,0.0,0.5272727272727272,11,0.0,-0.8666666666666667,15,3.0,0.25714285714285706,7,0.1,-0.10000000000000006,32,-2.9,-1.6333333333333333,9,-1.0,-0.5800000000000001,10,1.0
ADI-45491,95,94,9.0,16.0,14.0,17.0,7.0,9.0,0.0927835051546391,0.0842105263157894,0.0510204081632652,0.0425531914893617,0.0927835051546391,0.0510204081632652,0.0719019566589522,0.0842105263157894,0.0425531914893617,-0.01153846153846162,26,0.0,-0.43333333333333335,9,0.0,-0.6285714285714287,14,1.0,-1.0250000000000001,16,0.09999999999999998,0.19666666666666674,30,2.0,-0.5571428571428572,14,3.1,0.36363636363636365,11,0.0,0.22608695652173902,23,-3.0,-0.8647058823529411,17,2.0,-0.9666666666666669,15,1.0,-1.342857142857143,7,0.0,0.07812499999999997,32,-3.0,-1.5333333333333332,9,1.0,-0.47999999999999987,10,1.0
ADI-47313,97,88,11.0,16.0,12.0,11.0,7.0,9.0,0.2222222222222222,0.2164948453608247,0.108695652173913,0.1022727272727272,0.2222222222222222,0.108695652173913,0.1654589371980676,0.2164948453608247,0.1022727272727272,0.2807692307692308,26,1.0,-1.0909090909090908,11,0.1,-0.6785714285714287,14,1.0,-0.28124999999999994,16,-1.0,0.13999999999999999,30,0.0,0.008333333333333285,12,1.0,0.36363636363636365,11,0.0,0.0782608695652174,23,0.0,-0.00909090909090912,11,1.0,-0.44666666666666655,15,3.0,-0.9857142857142857,7,0.0,-0.22500000000000003,32,-2.0,-1.088888888888889,9,0.1,-0.47999999999999987,10,1.0
ADI-45373,96,88,9.0,17.0,15.0,11.0,7.0,10.0,0.1530612244897958,0.15625,0.0326086956521739,0.034090909090909,0.1530612244897958,0.0326086956521739,0.0928349600709849,0.15625,0.034090909090909,0.2923076923076922,26,2.0,0.3222222222222222,9,0.1,-0.5142857142857143,14,1.0,-0.8588235294117647,17,-2.0,-0.5466666666666666,30,0.0,0.08000000000000002,15,0.0,-0.045454545454545456,11,0.0,0.19999999999999996,23,-1.0,-0.8363636363636363,11,2.0,-0.8066666666666668,15,2.0,-0.5,7,1.0,0.12812499999999993,32,-2.0,-1.6300000000000001,10,0.0,-0.16999999999999998,10,1.0
ADI-47132,96,88,9.0,17.0,10.0,11.0,7.0,9.0,0.2040816326530612,0.2083333333333333,0.1413043478260869,0.125,0.2040816326530612,0.1413043478260869,0.172692990239574,0.2083333333333333,0.125,0.16153846153846155,26,2.0,0.1555555555555557,9,-0.9,-0.5642857142857143,14,0.0,-0.8764705882352941,17,1.0,-0.07666666666666666,30,-1.0,-0.9700000000000001,10,-1.0,0.36363636363636365,11,0.0,-0.2521739130434782,23,-1.0,0.6000000000000001,11,1.0,-0.5466666666666666,15,2.0,-0.6571428571428571,7,1.0,0.10312499999999991,32,-3.0,-2.033333333333333,9,0.2,-0.5199999999999999,10,1.0
ADI-47237,96,89,10.0,16.0,19.0,14.0,7.0,13.0,0.0816326530612244,0.0833333333333333,0.0319148936170212,0.0333333333333333,0.0816326530612244,0.0319148936170212,0.0567737733391228,0.0833333333333333,0.0333333333333333,0.4038461538461539,26,-2.0,-0.85,10,-0.9,-0.6285714285714287,14,1.0,-0.7812500000000001,16,1.1,0.12666666666666668,30,1.0,-0.1789473684210527,19,0.0,-0.045454545454545456,11,0.0,0.3454545454545455,22,0.0,-0.2999999999999999,14,-1.0,-0.8733333333333334,15,2.1,-0.7999999999999999,7,1.0,-0.6064516129032259,31,-2.0,0.3307692307692307,13,0.1,0.85,10,1.0
ADI-47238,96,93,9.0,17.0,20.0,16.0,7.0,9.0,0.1224489795918367,0.125,0.0515463917525773,0.053763440860215,0.1224489795918367,0.0515463917525773,0.086997685672207,0.125,0.053763440860215,0.46153846153846156,26,0.0,0.8444444444444443,9,0.0,-0.457142857142857,14,1.0,0.1941176470588236,17,0.0,-0.6966666666666668,30,1.0,-1.03,20,2.0,0.36363636363636365,11,0.0,0.5260869565217391,23,-1.0,-0.99375,16,0.10000000000000009,-0.42666666666666675,15,1.0,-0.6285714285714287,7,1.0,-0.19374999999999998,32,-2.0,0.03333333333333324,9,0.0,-0.16999999999999998,10,1.0
ADI-47135,96,91,9.0,17.0,24.0,13.0,7.0,9.0,0.0918367346938775,0.09375,0.0421052631578947,0.0439560439560439,0.0918367346938775,0.0421052631578947,0.0669709989258861,0.09375,0.0439560439560439,0.1576923076923076,26,0.0,0.7333333333333334,9,0.1,-0.27142857142857135,14,1.0,-0.488235294117647,17,0.0,-0.6266666666666667,30,0.0,-1.3583333333333334,24,0.10000000000000009,-0.08181818181818178,11,1.0,-0.11818181818181804,22,0.09999999999999998,-0.23076923076923084,13,1.0,-0.06666666666666672,15,1.0,-2.985714285714286,7,-2.0,-0.48235294117647065,34,-4.0,-0.4666666666666665,9,0.0,0.8099999999999999,10,1.0
ADI-47243,97,88,11.0,16.0,18.0,11.0,7.0,8.0,0.0999999999999999,0.1030927835051546,0.108695652173913,0.1136363636363636,0.0999999999999999,0.108695652173913,0.1043478260869565,0.1030927835051546,0.1136363636363636,-9.821203679376384e-17,26,0.0,0.9818181818181817,11,0.0,-0.5214285714285716,14,1.0,-1.2374999999999998,16,0.0,-0.36666666666666664,30,0.0,-1.2666666666666666,18,-0.8999999999999999,0.36363636363636365,11,0.0,-0.00869565217391309,23,0.0,-0.3181818181818181,11,1.0,-0.9333333333333333,15,2.1,-0.19999999999999998,7,0.0,0.15937499999999993,32,-3.0,-0.6875,8,1.0,-0.16999999999999998,10,1.0
ADI-45375,96,89,9.0,17.0,19.0,13.0,7.0,11.0,0.1530612244897958,0.15625,0.0967741935483871,0.0898876404494382,0.1530612244897958,0.0967741935483871,0.1249177090190915,0.15625,0.0898876404494382,0.1576923076923076,26,0.0,0.34444444444444433,9,0.2,-0.6571428571428571,14,1.0,-0.5294117647058824,17,0.0,-0.7533333333333333,30,0.0,-0.594736842105263,19,-2.0,-0.045454545454545456,11,0.0,-0.47272727272727283,22,0.0,-0.33076923076923076,13,0.0,-0.06666666666666668,15,1.0,-3.128571428571429,7,1.0,-0.3343750000000001,32,-2.0,0.4727272727272727,11,-3.0,0.8099999999999999,10,1.0
ADI-47244,96,88,9.0,17.0,23.0,11.0,7.0,9.0,0.1122448979591836,0.1145833333333333,0.0869565217391304,0.0909090909090909,0.1122448979591836,0.0869565217391304,0.099600709849157,0.1145833333333333,0.0909090909090909,-0.20769230769230768,26,3.0,-0.17777777777777784,9,0.1,-0.5642857142857143,14,0.0,-0.6352941176470588,17,0.1,-0.25666666666666665,30,-1.0,0.9913043478260868,23,1.0,-0.045454545454545456,11,0.0,0.27391304347826095,23,0.0,-0.2727272727272729,11,0.10000000000000009,-0.5799999999999997,15,2.0,0.42857142857142844,7,0.0,-0.12812500000000007,32,-2.0,-0.13333333333333322,9,0.0,-0.44000000000000006,10,0.0
ADI-47247,95,89,9.0,16.0,15.0,12.0,7.0,8.0,0.0721649484536082,0.0736842105263157,0.043010752688172,0.0337078651685393,0.0721649484536082,0.043010752688172,0.0575878505708901,0.0736842105263157,0.0337078651685393,-0.03076923076923069,26,-1.0,-0.5000000000000001,9,0.1,-0.3571428571428574,14,0.0,-0.5,16,1.0,0.1166666666666667,30,1.0,0.019999999999999987,15,0.0,-0.045454545454545456,11,0.0,0.1695652173913043,23,-1.0,-0.6749999999999998,12,2.0,-0.8066666666666668,15,2.0,-0.5142857142857143,7,1.0,-0.0500000000000001,32,-4.0,0.32500000000000007,8,0.0,-0.16999999999999998,10,1.0
ADI-47140,94,93,9.0,17.0,21.0,16.0,7.0,9.0,0.1020408163265306,0.0851063829787234,0.0618556701030927,0.064516129032258,0.1020408163265306,0.0618556701030927,0.0819482432148117,0.0851063829787234,0.064516129032258,-0.19999999999999998,26,3.0,0.4555555555555555,9,0.0,-0.5642857142857143,14,0.0,-1.0999999999999999,17,0.09999999999999998,-0.4607142857142858,28,-1.0,-0.7380952380952381,21,-4.0,-0.045454545454545456,11,0.0,0.5956521739130436,23,-1.0,-0.9687499999999998,16,0.10000000000000009,-1.3,15,3.0,-1.8285714285714287,7,1.0,-0.09374999999999997,32,-1.0,-1.3999999999999997,9,0.1,-0.47999999999999987,10,1.0
ADI-47317,96,90,9.0,17.0,18.0,14.0,7.0,10.0,0.0204081632653061,0.0208333333333333,0.0425531914893616,0.0333333333333333,0.0204081632653061,0.0425531914893616,0.0314806773773339,0.0208333333333333,0.0333333333333333,0.3153846153846154,26,-1.0,0.44444444444444436,9,0.0,-0.27142857142857135,14,1.0,-1.252941176470588,17,0.0,-0.5633333333333334,30,1.0,-1.166666666666667,18,-1.0,0.36363636363636365,11,0.0,0.45454545454545453,22,0.0,-0.4714285714285714,14,0.0,-0.8733333333333334,15,2.1,-1.5,7,0.0,-0.509375,32,-2.0,-1.4100000000000001,10,3.0,0.78,10,1.0
ADI-45448,96,90,9.0,17.0,12.0,14.0,7.0,12.0,0.1632653061224489,0.1458333333333333,0.0851063829787234,0.0666666666666666,0.1632653061224489,0.0851063829787234,0.1241858445505861,0.1458333333333333,0.0666666666666666,-0.34230769230769226,26,2.0,-0.1888888888888889,9,-1.0,-0.5857142857142857,14,1.0,-1.064705882352941,17,2.0,-0.2766666666666666,30,0.0,0.16666666666666663,12,-2.0,0.36363636363636365,11,0.0,0.21818181818181823,22,0.0,-0.09285714285714286,14,-1.0,-0.7466666666666666,15,2.1,-1.4857142857142858,7,0.0,-0.5218750000000001,32,-1.0,-1.1166666666666665,12,1.0,0.82,10,1.0
ADI-47143,96,88,10.0,16.0,24.0,11.0,7.0,9.0,0.0612244897959183,0.0625,0.1413043478260869,0.1363636363636363,0.0612244897959183,0.1413043478260869,0.1012644188110026,0.0625,0.1363636363636363,0.276923076923077,26,0.0,-0.4900000000000001,10,0.1,-0.4071428571428571,14,1.0,-1.34375,16,1.1,-0.010000000000000038,30,2.0,-0.7125,24,-4.0,-0.045454545454545456,11,0.0,0.3434782608695653,23,-1.0,-1.2727272727272727,11,0.0,-0.7599999999999999,15,3.0,0.3428571428571429,7,-1.0,0.006249999999999922,32,-2.0,-2.1444444444444444,9,1.1,-0.47999999999999987,10,1.0
ADI-45382,95,88,9.0,16.0,23.0,11.0,7.0,11.0,0.0824742268041237,0.0842105263157894,0.0543478260869565,0.0568181818181818,0.0824742268041237,0.0543478260869565,0.0684110264455401,0.0842105263157894,0.0568181818181818,-0.03076923076923069,26,-1.0,-0.7000000000000001,9,1.0,-0.6285714285714287,14,1.0,-1.33125,16,0.0,0.15666666666666668,30,0.0,-1.1434782608695653,23,0.0,0.36363636363636365,11,0.0,0.2652173913043478,23,-1.0,-0.08181818181818175,11,1.0,-0.9733333333333334,15,2.0,-0.3,7,0.0,0.10624999999999996,32,-3.0,-1.781818181818182,11,0.0,-0.5800000000000001,10,1.0
ADI-47253,96,88,9.0,17.0,14.0,11.0,7.0,9.0,0.1020408163265306,0.1041666666666666,0.0978260869565217,0.0909090909090909,0.1020408163265306,0.0978260869565217,0.0999334516415261,0.1041666666666666,0.0909090909090909,-0.0730769230769231,26,3.0,-0.2666666666666667,9,0.1,-0.27142857142857135,14,1.0,-0.4529411764705882,17,-1.0,-0.4866666666666667,30,1.0,-1.242857142857143,14,-1.0,0.36363636363636365,11,0.0,0.034782608695652174,23,-1.0,-0.6545454545454547,11,1.0,-0.7400000000000001,15,2.0,0.21428571428571425,7,-1.0,0.03437499999999999,32,-2.0,-1.0,9,0.0,-0.16999999999999998,10,1.0
ADI-47256,96,90,9.0,17.0,14.0,14.0,7.0,20.0,0.1020408163265306,0.1041666666666666,0.0425531914893616,0.0222222222222222,0.1020408163265306,0.0425531914893616,0.0722970039079461,0.1041666666666666,0.0222222222222222,-0.38846153846153847,26,0.0,-0.2888888888888889,9,0.0,-1.0428571428571427,14,2.0,-0.7764705882352941,17,-1.0,-0.36333333333333334,30,-1.0,-0.6642857142857144,14,2.0,0.36363636363636365,11,0.0,0.21818181818181823,22,0.0,-0.1071428571428571,14,-1.0,-0.7466666666666666,15,2.1,-2.2142857142857144,7,1.0,-0.509375,32,-2.0,-0.039999999999999994,20,0.0,0.78,10,1.0
ADI-47166,96,89,9.0,17.0,21.0,13.0,7.0,11.0,0.2244897959183673,0.2291666666666666,0.0645161290322581,0.0449438202247191,0.2244897959183673,0.0645161290322581,0.1445029624753127,0.2291666666666666,0.0449438202247191,-0.10769230769230767,26,2.0,-0.4000000000000001,9,0.0,-0.5928571428571431,14,1.0,-0.04117647058823529,17,2.0,0.05333333333333322,30,-1.0,-1.261904761904762,21,-2.0,-0.045454545454545456,11,0.0,0.009090909090909179,22,1.0,-0.6076923076923078,13,0.0,-0.06666666666666668,15,1.0,-2.6428571428571432,7,1.0,-0.3375,32,-2.0,-0.0181818181818182,11,0.0,0.85,10,0.0
ADI-45428,96,90,9.0,17.0,22.0,14.0,7.0,11.0,0.0,0.0,0.0106382978723403,0.0111111111111111,0.0,0.0106382978723403,0.0053191489361701,0.0,0.0111111111111111,-0.1115384615384615,26,3.0,0.14444444444444435,9,0.0,-0.5642857142857143,14,0.0,-0.8999999999999999,17,1.0,-0.45333333333333337,30,-1.0,-0.5863636363636364,22,2.0,0.36363636363636365,11,0.0,0.06818181818181822,22,0.0,-0.44285714285714295,14,-1.0,-0.8733333333333334,15,2.1,-1.5571428571428572,7,1.0,-0.54375,32,-3.0,-0.23636363636363625,11,0.0,0.82,10,1.0
ADI-47149,97,93,11.0,16.0,16.0,16.0,7.0,9.0,0.173469387755102,0.1666666666666666,0.0721649484536082,0.064516129032258,0.173469387755102,0.0721649484536082,0.1228171681043551,0.1666666666666666,0.064516129032258,-0.019230769230769194,26,-1.0,-0.2,11,0.1,-0.4714285714285715,14,1.0,-0.48749999999999993,16,0.09999999999999998,0.08999999999999996,30,1.0,-0.21874999999999997,16,0.10000000000000009,-0.045454545454545456,11,0.0,0.20434782608695642,23,-2.0,-1.03125,16,0.10000000000000009,-0.42666666666666675,15,1.0,-0.7000000000000001,7,1.0,-0.19374999999999998,32,-2.0,-0.5666666666666669,9,1.0,-0.21000000000000002,10,1.0
ADI-47151,98,89,9.0,19.0,13.0,13.0,7.0,11.0,0.2099999999999999,0.2142857142857142,0.1075268817204301,0.1123595505617977,0.2099999999999999,0.1075268817204301,0.158763440860215,0.2142857142857142,0.1123595505617977,0.16538461538461538,26,0.0,0.08888888888888886,9,1.0,-0.4285714285714285,14,1.0,-0.9052631578947368,19,1.0,-0.46666666666666656,30,-1.0,-0.6615384615384616,13,-1.9,0.3909090909090909,11,0.1,-0.15454545454545443,22,0.0,-0.8846153846153846,13,0.0,-0.13333333333333333,15,2.0,-2.6000000000000005,7,1.0,-0.4,32,-3.0,0.3181818181818181,11,-3.0,0.8099999999999999,10,1.0
ADI-47152,96,89,9.0,17.0,15.0,13.0,7.0,11.0,0.1224489795918367,0.1041666666666666,0.0860215053763441,0.0898876404494382,0.1224489795918367,0.0860215053763441,0.1042352424840904,0.1041666666666666,0.0898876404494382,0.3153846153846154,26,0.0,0.2666666666666666,9,0.0,-0.04285714285714278,14,0.0,-0.12352941176470583,17,0.0,-0.7366666666666667,30,0.0,-1.1600000000000001,15,2.0,0.36363636363636365,11,0.0,-0.6272727272727271,22,0.0,-0.39230769230769236,13,0.0,-0.42666666666666675,15,1.0,-1.8142857142857145,7,1.0,-0.55,32,-4.0,-0.17272727272727284,11,-2.0,0.85,10,1.0
ADI-47259,98,93,9.0,19.0,15.0,16.0,7.0,9.0,0.06,0.0510204081632653,0.0618556701030927,0.053763440860215,0.06,0.0618556701030927,0.0609278350515464,0.0510204081632653,0.053763440860215,0.29999999999999993,26,0.0,0.9333333333333333,9,0.0,-0.4285714285714285,14,1.0,-0.7157894736842106,19,2.0,-0.7100000000000001,30,0.0,-0.40666666666666657,15,0.0,-0.045454545454545456,11,0.0,0.4086956521739131,23,-2.0,-1.1687499999999997,16,0.10000000000000009,-0.4666666666666666,15,1.0,-0.6285714285714287,7,1.0,-0.21249999999999997,32,-2.0,-0.21111111111111117,9,0.0,-0.2899999999999999,10,1.0
ADI-47260,96,88,9.0,17.0,30.0,11.0,7.0,9.0,0.0714285714285714,0.0729166666666666,0.0869565217391304,0.0909090909090909,0.0714285714285714,0.0869565217391304,0.0791925465838509,0.0729166666666666,0.0909090909090909,0.053846153846153794,26,0.0,0.25555555555555554,9,0.1,-0.27142857142857135,14,1.0,-0.4999999999999999,17,1.0,-0.7200000000000001,30,1.0,-0.97,30,-1.8,-0.045454545454545456,11,0.0,0.34782608695652173,23,-1.0,-0.781818181818182,11,1.0,-0.9199999999999998,15,3.1,-0.14285714285714288,7,0.0,-0.028124999999999983,32,-2.0,-0.4333333333333333,9,0.0,-0.5800000000000001,10,1.0
ADI-47261,96,88,9.0,17.0,13.0,11.0,7.0,8.0,0.1224489795918367,0.125,0.0543478260869565,0.0454545454545454,0.1224489795918367,0.0543478260869565,0.0883984028393966,0.125,0.0454545454545454,-0.19615384615384615,26,2.0,-0.17777777777777784,9,0.1,-0.5642857142857143,14,0.0,-0.6529411764705885,17,1.0,-0.15999999999999986,30,-1.0,-0.1846153846153847,13,0.1,0.36363636363636365,11,0.0,0.2652173913043478,23,-1.0,-0.3272727272727272,11,1.0,-0.8066666666666668,15,2.0,-1.3428571428571427,7,0.0,0.0031249999999999473,32,-4.0,-1.375,8,1.0,-0.16999999999999998,10,1.0
